ENCUESTA MENSUAL MANUFACTURERA;;;;;;;;;;
10. Series de indices enlazados  de la produccion nominal y real,  ventas nominal y real  y empleo (total y por area funcional),  segun clase industrial;;;;;;;;;;
Enero 2001  - Octubre 2023p;;;;;;;;;;
Base 2018=100;;;;;;;;;;
Fecha de publicacion Diciembre 15 de 2023;;;;;;;;;;
Fuente. DANE - EMMET;;;;;;;;;;
p: provisionales;;;;;;;;;;
a) agrupa los dominios 1030, 1082 y 1089 ;;;;;;;;;;
b) agrupa los dominios 1300 y 1400;;;;;;;;;;
c) No incluye la mezcla de combustibles;;;;;;;;;;
d) agrupa los dominios 2020, 2023 y 2100;;;;;;;;;;
e) agrupa los dominios 1050 y 1090;;;;;;;;;;
Nota: La diferencia entre el total y la suma de los dominios  se debe a aproximaciones decimales.;;;;;;;;;;
Nota: Se presentan cambios por actualización de información de parte de las fuentes informantes;;;;;;;;;;
Dominios;YEAR;MES ;Clases industriales;Produccion nominal;Produccion real;Ventas nominal;Ventas reales;Empleo  Total;Personal de Administracion;Personal de Produccion
1520;2011;4;Fabricacion de calzado ;72,5;88;78,3;94,9;112,1;109,9;113,1
1520;2011;5;Fabricacion de calzado ;92,7;110,9;79,3;95,3;119,5;112,2;121,8
1520;2011;6;Fabricacion de calzado ;81,3;97,6;73,5;87,6;121,7;110,9;124,8
1520;2011;7;Fabricacion de calzado ;89,7;108,5;84,1;102;123,3;113,3;126,3
1520;2011;8;Fabricacion de calzado ;91,7;110,4;77,7;94,4;122,7;113,2;125,4
1520;2011;9;Fabricacion de calzado ;112,4;134,4;105,6;126,8;126,5;112;130,4
1520;2011;10;Fabricacion de calzado ;107,6;132,6;114,1;139,9;128,8;111,7;133,2
1520;2011;11;Fabricacion de calzado ;107,1;129;107,4;129,6;123,1;112;126,1
1520;2011;12;Fabricacion de calzado ;90,9;107;136,5;160,7;107,1;107,3;106,5
1520;2012;1;Fabricacion de calzado ;61,9;75,4;72,2;86,7;87,6;96,4;85,2
1520;2012;2;Fabricacion de calzado ;86,2;107,3;77,3;96,8;109,6;97,8;112,4
1520;2012;3;Fabricacion de calzado ;96,8;122,3;97,9;122,8;112,4;100,5;115,2
1520;2012;4;Fabricacion de calzado ;84,6;104,5;87,3;107,8;115,1;105,5;117,6
1520;2012;5;Fabricacion de calzado ;96,6;116,8;87,2;106,3;121,7;108,3;125,3
1520;2012;6;Fabricacion de calzado ;77,1;94,2;80,6;97,8;115,2;112,6;116,7
1520;2012;7;Fabricacion de calzado ;90,5;110,3;85,8;103,9;121,8;105,4;126
1520;2012;8;Fabricacion de calzado ;87,2;107,3;81,5;100,1;119;106,7;122,3
1520;2012;9;Fabricacion de calzado ;93,6;115,4;83,9;103,8;117,6;106,3;120,7
1520;2012;10;Fabricacion de calzado ;108,7;133,2;112,2;137;120,8;105,9;124,8
1520;2012;11;Fabricacion de calzado ;116,1;140,6;111,3;134,7;120,6;111,8;123,1
1520;2012;12;Fabricacion de calzado ;89,5;104,7;140,7;163,7;101;106,4;99,4
1520;2013;1;Fabricacion de calzado ;68,9;78,8;74,6;84,8;87,3;86,3;87
1520;2013;2;Fabricacion de calzado ;88,8;101,6;69;79,6;100,4;91,5;102,6
1520;2013;3;Fabricacion de calzado ;79,6;92,5;72;83,8;106,6;95,4;109,3
1520;2013;4;Fabricacion de calzado ;89,8;103,1;89,2;102,6;99,9;97,5;100,9
